City,Date,AQI,pct_Traffic,pct_Construction_Dust,pct_Industrial,pct_Crop_Biomass Burning,pct_Secondary_Photochemical,top_source,confidence_pct
Delhi,2018-07-27,68.0,23.8,32.2,22.4,7.4,14.2,Construction/Dust,60.9
Delhi,2018-07-28,71.0,18.1,33.4,20.6,11.8,16.1,Construction/Dust,66.6
Delhi,2018-07-29,100.0,17.9,40.3,15.0,11.2,15.6,Construction/Dust,79.1
Delhi,2018-07-30,122.0,18.3,42.0,13.3,9.9,16.4,Construction/Dust,80.8
Delhi,2018-07-31,135.0,20.0,39.3,13.1,11.7,15.9,Construction/Dust,75.1
Delhi,2018-08-01,155.0,19.5,37.5,14.0,12.3,16.8,Construction/Dust,73.4
Delhi,2018-08-02,215.0,18.5,36.0,14.5,14.9,16.1,Construction/Dust,72.8
Delhi,2018-08-03,228.0,18.1,38.3,13.4,14.4,15.8,Construction/Dust,76.3
Delhi,2018-08-04,215.0,18.3,36.9,13.5,14.9,16.4,Construction/Dust,74.2
Delhi,2018-08-05,234.0,17.4,39.2,14.6,14.2,14.6,Construction/Dust,78.3
Delhi,2018-08-06,166.0,19.8,37.3,14.4,12.4,16.0,Construction/Dust,72.8
Delhi,2018-08-07,123.0,20.4,33.3,16.8,10.6,18.8,Construction/Dust,66.8
Delhi,2018-08-08,108.0,22.2,32.4,15.9,9.6,19.9,Construction/Dust,63.3
Delhi,2018-08-09,102.0,19.3,35.1,15.5,9.1,21.0,Construction/Dust,68.3
Delhi,2018-08-10,111.0,24.1,32.8,14.2,10.8,18.2,Construction/Dust,61.3
Delhi,2018-08-11,106.0,17.5,44.3,13.4,8.4,16.4,Construction/Dust,84.8
Delhi,2018-08-12,92.0,17.4,46.4,14.3,7.3,14.6,Construction/Dust,87.7
Delhi,2018-08-13,102.0,18.8,42.8,14.0,8.3,16.2,Construction/Dust,81.2
Delhi,2018-08-14,122.0,22.0,34.1,14.5,10.8,18.7,Construction/Dust,65.7
Delhi,2018-08-15,128.0,18.5,37.5,12.8,10.4,20.8,Construction/Dust,71.7
Delhi,2018-08-16,109.0,23.8,32.6,16.3,8.8,18.5,Construction/Dust,61.4
Delhi,2018-08-17,109.0,20.7,37.5,14.6,8.5,18.7,Construction/Dust,71.8
Delhi,2018-08-18,90.0,19.7,36.5,16.8,8.2,18.8,Construction/Dust,71.8
Delhi,2018-08-19,100.0,23.1,27.2,19.1,11.4,19.1,Construction/Dust,55.3
Delhi,2018-08-20,138.0,23.3,24.5,16.2,13.2,22.8,Construction/Dust,51.6
Delhi,2018-08-21,105.0,21.2,33.4,19.6,7.8,17.9,Construction/Dust,65.9
Delhi,2018-08-22,91.0,20.2,37.0,20.1,7.8,15.0,Construction/Dust,71.8
Delhi,2018-08-23,86.0,18.9,39.1,20.6,8.4,13.1,Construction/Dust,74.0
Delhi,2018-08-24,89.0,18.2,44.5,17.1,7.1,13.2,Construction/Dust,84.2
Delhi,2018-08-25,100.0,17.2,44.1,18.4,6.9,13.4,Construction/Dust,83.4
Delhi,2018-08-26,85.0,16.8,44.1,17.2,7.1,14.8,Construction/Dust,85.0
Delhi,2018-08-27,82.0,18.2,37.7,20.6,7.3,16.2,Construction/Dust,72.2
Delhi,2018-08-28,81.0,20.2,34.7,22.8,8.2,14.0,Construction/Dust,65.5
Delhi,2018-08-29,88.0,21.8,31.6,21.9,10.6,14.1,Construction/Dust,62.6
Delhi,2018-08-30,97.0,21.3,35.2,16.8,10.5,16.1,Construction/Dust,68.1
Delhi,2018-08-31,127.0,18.7,40.9,14.8,11.5,14.2,Construction/Dust,78.9
Delhi,2018-09-01,132.0,22.0,35.8,17.7,11.2,13.2,Construction/Dust,67.9
Delhi,2018-09-02,116.0,19.9,34.3,19.1,11.8,14.9,Construction/Dust,68.7
Delhi,2018-09-03,89.0,25.0,26.4,19.8,12.2,16.6,Construction/Dust,51.8
Delhi,2018-09-04,118.0,27.8,25.0,18.0,13.6,15.6,Traffic,53.6
Delhi,2018-09-05,108.0,23.0,38.4,15.3,10.0,13.4,Construction/Dust,70.0
Delhi,2018-09-06,137.0,21.2,36.7,15.5,11.5,15.1,Construction/Dust,70.2
Delhi,2018-09-07,117.0,26.2,28.7,18.0,10.5,16.6,Construction/Dust,53.2
Delhi,2018-09-08,105.0,20.0,32.9,22.8,9.5,14.8,Construction/Dust,63.1
Delhi,2018-09-09,86.0,17.9,33.6,23.6,8.2,16.7,Construction/Dust,63.0
Delhi,2018-09-10,92.0,20.3,33.2,19.8,9.3,17.5,Construction/Dust,66.8
Delhi,2018-09-11,91.0,18.7,43.0,16.4,7.6,14.3,Construction/Dust,81.6
Delhi,2018-09-12,96.0,17.5,44.3,16.9,7.6,13.7,Construction/Dust,84.8
Delhi,2018-09-13,108.0,17.1,42.9,18.7,7.4,13.9,Construction/Dust,81.5
Delhi,2018-09-14,113.0,17.6,41.5,18.5,7.9,14.5,Construction/Dust,79.9
Delhi,2018-09-15,126.0,18.7,38.8,18.8,8.9,14.8,Construction/Dust,76.0
Delhi,2018-09-16,124.0,17.8,38.9,18.0,10.2,15.0,Construction/Dust,77.2
Delhi,2018-09-17,135.0,18.5,33.1,16.5,12.0,19.9,Construction/Dust,67.2
Delhi,2018-09-18,154.0,18.3,32.2,17.0,11.3,21.3,Construction/Dust,64.2
Delhi,2018-09-19,157.0,20.4,29.6,17.7,11.4,20.9,Construction/Dust,61.3
Delhi,2018-09-20,173.0,20.8,25.1,17.7,12.9,23.6,Construction/Dust,52.0
Delhi,2018-09-21,155.0,18.1,32.4,21.0,11.0,17.4,Construction/Dust,64.8
Delhi,2018-09-22,76.0,17.9,33.9,25.3,7.4,15.4,Construction/Dust,61.2
Delhi,2018-09-23,69.0,17.1,28.9,26.1,8.7,19.3,Construction/Dust,53.6
Delhi,2018-09-24,63.0,19.3,29.6,30.3,7.1,13.7,Industrial,50.9
Delhi,2018-09-25,63.0,19.3,38.7,21.1,6.9,14.1,Construction/Dust,72.9
Delhi,2018-09-26,99.0,22.2,33.1,18.4,10.0,16.2,Construction/Dust,64.2
Delhi,2018-09-27,151.0,25.5,25.5,17.0,13.4,18.6,Traffic,50.0
Delhi,2018-09-28,200.0,27.4,24.5,15.9,13.8,18.5,Traffic,53.8
Delhi,2018-09-29,229.0,26.5,23.4,15.6,14.3,20.2,Traffic,54.0
Delhi,2018-09-30,176.0,21.6,26.1,18.1,14.3,19.9,Construction/Dust,55.8
Delhi,2018-10-01,148.0,21.9,24.4,15.1,20.0,18.7,Construction/Dust,53.2
Delhi,2018-10-02,186.0,21.4,23.6,15.2,21.9,17.9,Construction/Dust,52.2
Delhi,2018-10-03,160.0,22.1,25.1,15.7,19.2,17.9,Construction/Dust,53.9
Delhi,2018-10-04,206.0,24.1,21.1,15.5,19.2,20.2,Traffic,53.9
Delhi,2018-10-05,268.0,25.8,19.1,17.0,18.6,19.5,Traffic,58.2
Delhi,2018-10-06,237.0,23.3,23.5,15.8,21.0,16.4,Construction/Dust,50.3
Delhi,2018-10-07,189.0,22.8,23.0,15.6,19.3,19.4,Construction/Dust,50.3
Delhi,2018-10-08,253.0,25.5,19.7,16.0,18.2,20.6,Traffic,56.4
Delhi,2018-10-09,269.0,24.9,20.2,17.4,17.2,20.3,Traffic,56.0
Delhi,2018-10-10,263.0,24.4,21.9,16.5,18.1,19.1,Traffic,53.2
Delhi,2018-10-11,219.0,20.4,25.2,16.4,20.3,17.8,Construction/Dust,56.2
Delhi,2018-10-12,163.0,21.9,22.3,17.2,19.3,19.3,Construction/Dust,50.5
Delhi,2018-10-13,264.0,25.0,17.8,18.3,19.8,19.1,Traffic,56.8
Delhi,2018-10-14,237.0,23.9,21.0,17.1,19.5,18.6,Traffic,53.8
Delhi,2018-10-15,253.0,25.6,20.0,17.1,18.0,19.2,Traffic,57.3
Delhi,2018-10-16,309.0,26.6,19.3,16.7,17.1,20.3,Traffic,58.2
Delhi,2018-10-17,332.0,26.1,19.7,16.7,18.4,19.1,Traffic,58.3
Delhi,2018-10-18,330.0,26.9,19.3,17.0,17.9,18.9,Traffic,59.9
Delhi,2018-10-19,300.0,25.4,18.9,17.2,18.1,20.4,Traffic,56.5
Delhi,2018-10-20,344.0,25.6,16.9,18.4,19.1,20.0,Traffic,57.3
Delhi,2018-10-21,325.0,25.7,18.0,18.8,18.7,18.8,Traffic,59.0
Delhi,2018-10-22,296.0,26.0,19.4,17.5,18.7,18.5,Traffic,58.6
Delhi,2018-10-23,274.0,26.4,20.1,17.3,17.4,18.8,Traffic,58.2
Delhi,2018-10-24,354.0,27.4,17.7,17.4,17.2,20.4,Traffic,59.1
Delhi,2018-10-25,356.0,26.7,17.4,17.8,16.9,21.2,Traffic,57.2
Delhi,2018-10-26,394.0,27.8,16.3,17.7,18.0,20.2,Traffic,59.9
Delhi,2018-10-27,396.0,28.1,16.5,17.3,18.0,20.2,Traffic,60.3
Delhi,2018-10-28,403.0,27.6,16.0,15.9,19.4,21.1,Traffic,58.4
Delhi,2018-10-29,397.0,27.9,15.9,16.3,19.1,20.9,Traffic,59.1
Delhi,2018-10-30,456.0,28.6,15.1,16.8,19.1,20.3,Traffic,60.8
Delhi,2018-10-31,422.0,28.5,15.6,17.2,19.0,19.7,Traffic,61.4
Delhi,2018-11-01,433.0,28.6,15.2,18.0,18.9,19.3,Traffic,62.1
Delhi,2018-11-02,391.0,27.7,15.8,18.0,19.0,19.5,Traffic,60.7
Delhi,2018-11-03,353.0,24.8,16.9,17.7,20.3,20.3,Traffic,55.8
Delhi,2018-11-04,238.0,19.9,17.7,17.5,21.6,23.3,Secondary/Photochemical,52.2
Delhi,2018-11-05,424.0,27.6,12.0,16.6,22.9,21.0,Traffic,56.1
Delhi,2018-11-06,411.0,23.4,16.4,17.3,21.9,21.0,Traffic,52.0
Delhi,2018-11-07,317.0,24.0,15.3,19.0,20.2,21.5,Traffic,53.2
Delhi,2018-11-08,452.0,29.0,11.4,21.4,20.6,17.6,Traffic,59.9
Delhi,2018-11-09,487.0,29.4,12.5,17.4,20.4,20.4,Traffic,61.7
Delhi,2018-11-10,430.0,29.9,13.4,17.7,20.1,18.9,Traffic,62.7
Delhi,2018-11-11,454.0,29.1,14.3,16.2,19.6,20.8,Traffic,60.8
Delhi,2018-11-12,437.0,28.6,14.8,16.6,19.1,20.9,Traffic,60.0
Delhi,2018-11-13,454.0,29.7,14.6,18.2,20.1,17.4,Traffic,62.5
Delhi,2018-11-14,361.0,29.2,15.2,18.1,21.7,15.9,Traffic,59.8
Delhi,2018-11-15,251.0,25.5,17.3,18.0,22.5,16.7,Traffic,53.9
Delhi,2018-11-16,302.0,23.5,15.7,17.2,23.2,20.3,Traffic,50.4
Delhi,2018-11-17,292.0,27.2,17.6,16.2,21.1,17.8,Traffic,57.9
Delhi,2018-11-18,330.0,28.3,16.8,16.9,19.9,18.1,Traffic,60.9
Delhi,2018-11-19,340.0,26.4,15.8,16.8,19.8,21.2,Traffic,56.8
Delhi,2018-11-20,367.0,28.4,14.7,16.6,20.2,20.1,Traffic,60.7
Delhi,2018-11-21,396.0,29.0,15.0,15.8,21.4,18.8,Traffic,59.9
Delhi,2018-11-22,317.0,28.9,18.3,16.8,18.9,17.1,Traffic,63.0
Delhi,2018-11-23,356.0,28.4,15.9,17.1,20.3,18.4,Traffic,60.5
Delhi,2018-11-24,296.0,24.6,19.4,17.1,20.8,18.1,Traffic,54.9
Delhi,2018-11-25,266.0,27.5,18.0,17.3,19.8,17.4,Traffic,60.0
Delhi,2018-11-26,349.0,28.6,15.8,18.5,19.3,17.8,Traffic,62.1
Delhi,2018-11-27,396.0,30.0,16.2,17.9,19.8,16.1,Traffic,63.3
Delhi,2018-11-28,363.0,30.0,16.6,16.7,20.3,16.4,Traffic,62.6
Delhi,2018-11-29,384.0,30.3,16.3,14.7,21.5,17.2,Traffic,61.4
Delhi,2018-11-30,365.0,28.9,16.6,15.6,21.6,17.3,Traffic,59.5
Delhi,2018-12-01,335.0,29.3,19.1,16.6,17.5,17.5,Traffic,63.3
Delhi,2018-12-02,329.0,29.9,18.0,17.3,16.7,18.2,Traffic,65.2
Delhi,2018-12-03,356.0,29.9,17.8,17.2,17.2,17.9,Traffic,65.6
Delhi,2018-12-04,394.0,30.6,16.8,17.1,17.8,17.7,Traffic,66.6
Delhi,2018-12-05,374.0,30.9,17.6,17.5,18.1,15.9,Traffic,66.6
Delhi,2018-12-06,385.0,30.3,16.3,17.1,17.8,18.6,Traffic,65.2
Delhi,2018-12-07,376.0,30.0,17.5,16.7,19.5,16.3,Traffic,63.6
Delhi,2018-12-08,366.0,29.7,16.4,17.2,18.7,18.0,Traffic,64.3
Delhi,2018-12-09,389.0,29.8,15.4,18.4,18.1,18.4,Traffic,64.8
Delhi,2018-12-10,431.0,29.8,15.3,17.3,18.4,19.2,Traffic,63.8
Delhi,2018-12-11,464.0,30.3,15.1,16.6,18.8,19.2,Traffic,64.4
Delhi,2018-12-12,443.0,30.1,14.3,17.4,20.2,18.1,Traffic,62.9
Delhi,2018-12-13,264.0,26.7,19.5,20.2,19.3,14.4,Traffic,58.4
Delhi,2018-12-14,248.0,26.9,19.0,18.3,20.4,15.3,Traffic,58.4
Delhi,2018-12-15,274.0,27.0,18.2,18.7,20.1,15.9,Traffic,59.0
Delhi,2018-12-16,295.0,28.0,16.2,19.4,19.4,16.9,Traffic,61.2
Delhi,2018-12-17,338.0,29.8,16.7,18.3,18.9,16.4,Traffic,64.2
Delhi,2018-12-18,370.0,29.2,15.1,19.1,18.7,17.9,Traffic,63.1
Delhi,2018-12-19,370.0,29.5,15.7,18.6,18.5,17.7,Traffic,64.2
Delhi,2018-12-20,423.0,30.1,14.7,18.1,18.5,18.6,Traffic,65.0
Delhi,2018-12-21,422.0,30.5,14.4,17.5,19.4,18.3,Traffic,64.4
Delhi,2018-12-22,468.0,30.1,13.4,18.2,18.5,19.8,Traffic,63.4
Delhi,2018-12-23,557.0,30.2,11.9,18.1,18.6,21.1,Traffic,61.8
Delhi,2018-12-24,577.0,30.7,12.3,18.2,19.1,19.6,Traffic,64.4
Delhi,2018-12-25,475.0,30.8,13.2,16.8,21.1,18.1,Traffic,62.6
Delhi,2018-12-26,405.0,30.6,13.5,17.4,19.8,18.8,Traffic,64.0
Delhi,2018-12-27,458.0,30.6,13.7,18.3,18.6,18.7,Traffic,65.5
Delhi,2018-12-28,413.0,29.7,14.2,17.3,20.5,18.4,Traffic,62.0
Delhi,2018-12-29,420.0,29.8,14.5,17.9,19.3,18.6,Traffic,63.6
Delhi,2018-12-30,484.0,30.3,12.9,19.0,18.6,19.2,Traffic,64.4
Delhi,2018-12-31,509.0,30.4,13.6,17.9,19.1,19.0,Traffic,64.7
Delhi,2019-01-01,475.0,30.2,14.2,18.3,18.9,18.4,Traffic,64.7
Delhi,2019-01-02,501.0,30.2,13.6,18.2,18.6,19.4,Traffic,64.0
Delhi,2019-01-03,537.0,31.1,12.7,17.0,20.3,18.9,Traffic,64.0
Delhi,2019-01-04,432.0,31.6,14.8,16.6,21.9,15.1,Traffic,62.6
Delhi,2019-01-05,440.0,30.4,14.2,17.7,20.1,17.7,Traffic,63.4
Delhi,2019-01-06,371.0,30.2,13.2,18.2,21.9,16.5,Traffic,60.8
Delhi,2019-01-07,331.0,29.9,14.8,19.6,21.2,14.5,Traffic,61.3
Delhi,2019-01-08,340.0,28.3,15.0,19.9,21.9,14.8,Traffic,58.3
Delhi,2019-01-09,321.0,27.5,16.4,19.7,20.2,16.2,Traffic,59.5
Delhi,2019-01-10,317.0,30.0,15.9,19.4,19.0,15.7,Traffic,63.8
Delhi,2019-01-11,401.0,30.9,13.6,19.6,18.9,17.0,Traffic,64.7
Delhi,2019-01-12,482.0,31.2,13.0,18.3,19.1,18.4,Traffic,65.7
Delhi,2019-01-13,464.0,30.6,12.8,19.0,19.6,18.0,Traffic,64.3
Delhi,2019-01-14,320.0,23.8,20.2,21.3,17.7,17.0,Traffic,53.2
Delhi,2019-01-15,248.0,28.2,16.7,20.8,18.7,15.5,Traffic,59.6
Delhi,2019-01-16,383.0,31.1,13.8,20.0,18.9,16.3,Traffic,64.4
Delhi,2019-01-17,515.0,31.0,12.3,19.3,19.1,18.4,Traffic,65.2
Delhi,2019-01-18,437.0,32.3,14.0,17.5,20.8,15.4,Traffic,64.9
Delhi,2019-01-19,411.0,31.2,13.5,19.1,19.3,16.8,Traffic,65.5
Delhi,2019-01-20,480.0,30.1,13.1,19.2,18.0,19.6,Traffic,63.6
Delhi,2019-01-21,413.0,30.4,15.2,19.1,18.9,16.4,Traffic,64.7
Delhi,2019-01-22,174.0,28.4,13.6,25.5,15.5,16.9,Traffic,53.8
Delhi,2019-01-23,186.0,30.5,15.2,19.2,20.6,14.5,Traffic,62.9
Delhi,2019-01-24,328.0,27.3,16.8,20.2,19.6,16.1,Traffic,59.2
Delhi,2019-01-25,188.0,23.9,18.8,22.8,17.6,16.9,Traffic,51.4
Delhi,2019-01-26,231.0,22.5,17.6,21.0,19.1,19.9,Traffic,52.0
Delhi,2019-01-27,275.0,24.5,15.7,21.3,20.7,17.8,Traffic,54.2
Delhi,2019-01-28,301.0,24.7,17.0,20.9,19.6,17.8,Traffic,54.9
Delhi,2019-01-29,297.0,26.3,15.8,21.8,18.8,17.3,Traffic,55.8
Delhi,2019-01-30,342.0,28.6,14.4,21.9,18.0,17.1,Traffic,58.7
Delhi,2019-01-31,397.0,29.3,14.6,20.2,18.1,17.8,Traffic,61.8
Delhi,2019-02-01,329.0,27.4,13.4,21.5,20.6,17.0,Traffic,57.7
Delhi,2019-02-02,338.0,24.9,14.7,17.4,25.8,17.1,Crop/Biomass Burning,51.2
Delhi,2019-02-03,323.0,25.5,16.8,18.0,23.3,16.4,Traffic,52.9
Delhi,2019-02-04,301.0,30.1,16.7,17.4,18.8,17.0,Traffic,64.7
Delhi,2019-02-05,398.0,29.4,13.8,19.7,17.4,19.7,Traffic,62.6
Delhi,2019-02-06,380.0,29.0,14.1,19.1,20.3,17.6,Traffic,61.3
Delhi,2019-02-07,233.0,20.8,20.9,21.2,18.1,19.0,Industrial,50.4
Delhi,2019-02-08,136.0,22.4,26.2,19.1,15.3,17.0,Construction/Dust,54.9
Delhi,2019-02-09,169.0,22.2,23.1,19.4,16.7,18.6,Construction/Dust,51.2
Delhi,2019-02-10,277.0,26.9,17.6,19.8,18.8,16.9,Traffic,59.2
Delhi,2019-02-11,332.0,28.9,16.3,18.9,18.0,17.8,Traffic,63.0
Delhi,2019-02-12,357.0,28.9,15.2,19.1,17.4,19.4,Traffic,62.4
Delhi,2019-02-13,372.0,29.2,15.2,18.6,17.5,19.6,Traffic,62.5
Delhi,2019-02-14,350.0,29.4,14.5,18.7,20.4,17.1,Traffic,61.7
Delhi,2019-02-15,275.0,26.2,15.9,21.8,20.7,15.4,Traffic,55.7
Delhi,2019-02-16,288.0,23.8,17.7,20.8,22.6,15.1,Traffic,51.6
Delhi,2019-02-17,247.0,23.7,19.4,20.6,17.5,18.8,Traffic,54.0
Delhi,2019-02-18,278.0,26.8,19.6,20.0,16.4,17.1,Traffic,58.8
Delhi,2019-02-19,232.0,28.8,17.5,18.5,17.0,18.2,Traffic,63.4
Delhi,2019-02-20,305.0,29.1,18.6,21.7,17.0,13.7,Traffic,59.6
Delhi,2019-02-21,158.0,25.6,23.2,21.6,12.4,17.1,Traffic,53.1
Delhi,2019-02-22,191.0,22.8,24.0,21.4,16.0,15.9,Construction/Dust,51.6
Delhi,2019-02-23,116.0,20.6,23.6,22.8,12.0,21.0,Construction/Dust,51.0
Delhi,2019-02-24,169.0,23.3,18.4,23.1,15.5,19.8,Traffic,50.3
Delhi,2019-02-25,221.0,26.3,18.0,20.5,14.5,20.7,Traffic,57.3
Delhi,2019-02-26,144.0,24.4,22.4,23.3,12.4,17.5,Traffic,51.4
Delhi,2019-02-27,112.0,21.3,26.1,22.1,11.7,18.8,Construction/Dust,55.2
Delhi,2019-02-28,198.0,25.1,19.1,21.1,16.1,18.7,Traffic,55.2
Delhi,2019-03-01,222.0,25.3,19.7,19.8,15.7,19.5,Traffic,57.2
Delhi,2019-03-02,227.0,30.6,16.2,22.0,17.2,14.0,Traffic,61.2
Delhi,2019-03-03,172.0,26.1,18.7,21.5,14.2,19.5,Traffic,56.0
Delhi,2019-03-04,217.0,26.6,17.1,19.1,17.3,19.9,Traffic,58.7
Delhi,2019-03-05,173.0,22.9,22.3,20.4,14.1,20.2,Traffic,50.8
Delhi,2019-03-06,189.0,25.7,21.3,20.0,15.2,17.8,Traffic,55.7
Delhi,2019-03-07,228.0,27.3,19.5,18.7,15.3,19.2,Traffic,60.1
Delhi,2019-03-08,220.0,25.9,21.0,19.8,14.5,18.7,Traffic,56.4
Delhi,2019-03-09,194.0,22.1,23.9,22.4,13.9,17.7,Construction/Dust,52.0
Delhi,2019-03-10,157.0,21.9,22.6,20.1,13.2,22.2,Construction/Dust,50.5
Delhi,2019-03-11,190.0,25.1,22.7,19.5,12.9,19.7,Traffic,53.1
Delhi,2019-03-12,149.0,21.5,26.1,19.8,12.0,20.6,Construction/Dust,56.0
Delhi,2019-03-13,168.0,25.9,22.9,21.5,13.3,16.5,Traffic,53.9
Delhi,2019-03-14,281.0,27.1,19.7,21.1,17.0,15.1,Traffic,57.8
Delhi,2019-03-15,183.0,22.9,21.4,22.6,14.9,18.2,Traffic,50.4
Delhi,2019-03-16,143.0,21.4,21.9,20.6,13.1,23.0,Secondary/Photochemical,51.4
Delhi,2019-03-17,198.0,23.0,19.3,22.1,14.9,20.7,Traffic,51.2
Delhi,2019-03-18,221.0,24.4,19.1,21.3,14.7,20.5,Traffic,54.0
Delhi,2019-03-19,239.0,25.9,20.1,20.7,14.5,18.9,Traffic,56.8
Delhi,2019-03-20,234.0,25.6,22.5,20.3,13.0,18.6,Traffic,54.0
Delhi,2019-03-21,272.0,22.5,16.9,22.0,16.3,22.3,Traffic,50.3
Delhi,2019-03-22,141.0,18.4,29.5,20.2,8.3,23.6,Construction/Dust,57.7
Delhi,2019-03-23,131.0,19.6,24.8,20.8,10.5,24.5,Construction/Dust,50.4
Delhi,2019-03-24,126.0,19.2,25.8,22.9,10.4,21.8,Construction/Dust,53.8
Delhi,2019-03-25,136.0,20.3,24.3,24.3,12.3,18.8,Construction/Dust,50.0
Delhi,2019-03-26,162.0,21.9,22.2,22.0,13.2,20.7,Construction/Dust,50.3
Delhi,2019-03-27,177.0,24.3,21.9,20.9,12.6,20.3,Traffic,53.1
Delhi,2019-03-28,245.0,26.8,18.9,20.3,13.9,20.1,Traffic,58.4
Delhi,2019-03-29,273.0,27.4,19.7,18.6,14.2,20.1,Traffic,59.5
Delhi,2019-03-30,252.0,25.5,20.0,20.0,13.4,21.1,Traffic,55.7
Delhi,2019-03-31,198.0,20.2,26.3,20.6,10.6,22.4,Construction/Dust,55.1
Delhi,2019-04-01,153.0,19.7,25.2,20.9,10.5,23.7,Construction/Dust,52.0
Delhi,2019-04-02,194.0,24.2,20.2,20.9,12.7,22.0,Traffic,52.9
Delhi,2019-04-03,208.0,25.2,21.0,20.0,12.5,21.3,Traffic,55.1
Delhi,2019-04-04,260.0,26.4,18.5,19.9,13.5,21.7,Traffic,56.1
Delhi,2019-04-05,284.0,26.8,18.4,19.9,13.7,21.2,Traffic,57.3
Delhi,2019-04-06,269.0,23.5,23.1,19.8,12.9,20.7,Traffic,50.5
Delhi,2019-04-07,315.0,23.8,19.8,19.4,15.7,21.3,Traffic,53.2
Delhi,2019-04-08,284.0,21.9,26.1,16.9,12.8,22.3,Construction/Dust,54.9
Delhi,2019-04-09,240.0,25.0,21.1,19.4,12.3,22.2,Traffic,53.6
Delhi,2019-04-10,263.0,26.5,20.4,19.0,13.2,20.8,Traffic,57.4
Delhi,2019-04-11,196.0,23.1,24.0,20.5,11.3,21.1,Construction/Dust,51.2
Delhi,2019-04-12,202.0,21.4,26.0,19.9,10.5,22.3,Construction/Dust,54.8
Delhi,2019-04-13,175.0,20.9,26.3,21.6,10.1,21.2,Construction/Dust,56.1
Delhi,2019-04-14,150.0,20.6,27.3,22.1,9.6,20.3,Construction/Dust,56.8
Delhi,2019-04-15,163.0,22.8,26.1,21.7,9.7,19.8,Construction/Dust,54.3
Delhi,2019-04-16,206.0,21.4,28.5,15.9,11.1,23.1,Construction/Dust,57.0
Delhi,2019-04-17,102.0,19.0,32.3,16.1,6.9,25.7,Construction/Dust,58.6
Delhi,2019-04-18,104.0,21.8,25.0,19.6,8.4,25.2,Secondary/Photochemical,50.3
Delhi,2019-04-19,151.0,24.3,20.6,21.8,12.0,21.3,Traffic,53.2
Delhi,2019-04-20,199.0,25.5,18.7,21.1,12.7,22.0,Traffic,54.6
Delhi,2019-04-21,225.0,26.8,19.7,19.8,12.9,20.8,Traffic,57.8
Delhi,2019-04-22,246.0,26.5,19.0,20.1,13.2,21.2,Traffic,56.9
Delhi,2019-04-23,257.0,26.6,20.6,19.6,12.8,20.5,Traffic,57.8
Delhi,2019-04-24,232.0,24.4,22.9,17.9,12.1,22.7,Traffic,52.0
Delhi,2019-04-25,251.0,21.9,24.0,17.7,12.6,23.9,Construction/Dust,50.1
Delhi,2019-04-26,223.0,24.1,23.0,20.9,12.0,20.1,Traffic,51.4
Delhi,2019-04-27,248.0,20.5,25.6,20.6,11.5,21.8,Construction/Dust,54.9
Delhi,2019-04-28,269.0,20.9,25.3,19.6,11.9,22.3,Construction/Dust,53.9
Delhi,2019-04-29,256.0,24.1,23.4,20.0,12.0,20.5,Traffic,50.9
Delhi,2019-04-30,257.0,25.4,21.7,19.5,12.2,21.2,Traffic,54.8
Delhi,2019-05-01,285.0,25.4,21.0,19.1,12.8,21.8,Traffic,54.7
Delhi,2019-05-02,275.0,21.7,24.6,18.1,11.8,23.8,Construction/Dust,51.0
Delhi,2019-05-03,202.0,22.7,24.3,18.8,9.3,24.9,Secondary/Photochemical,50.8
Delhi,2019-05-04,182.0,26.0,22.3,18.8,12.2,20.7,Traffic,54.8
Delhi,2019-05-05,231.0,25.6,20.6,19.5,13.2,21.2,Traffic,55.7
Delhi,2019-05-06,267.0,27.1,19.7,18.9,13.4,20.9,Traffic,58.1
Delhi,2019-05-07,310.0,27.4,22.0,19.0,14.0,17.7,Traffic,57.0
Delhi,2019-05-08,389.0,26.2,21.3,19.2,14.2,19.1,Traffic,56.4
Delhi,2019-05-09,390.0,24.4,22.1,19.1,14.4,20.1,Traffic,53.0
Delhi,2019-05-10,333.0,20.3,25.4,18.4,13.6,22.2,Construction/Dust,54.2
Delhi,2019-05-11,266.0,21.1,22.7,19.6,13.4,23.2,Secondary/Photochemical,50.6
Delhi,2019-05-12,352.0,21.2,22.3,18.1,16.2,22.2,Construction/Dust,50.1
Delhi,2019-05-13,376.0,24.2,17.3,20.3,15.4,22.8,Traffic,51.8
Delhi,2019-05-14,217.0,21.6,22.7,17.7,11.4,26.7,Secondary/Photochemical,55.2
Delhi,2019-05-15,194.0,27.2,20.3,20.4,12.9,19.2,Traffic,58.8
Delhi,2019-05-16,192.0,25.5,24.5,16.9,12.1,21.1,Traffic,51.3
Delhi,2019-05-17,257.0,24.0,26.0,15.2,13.7,21.1,Construction/Dust,52.6
Delhi,2019-05-18,176.0,21.7,27.8,15.6,9.7,25.3,Construction/Dust,53.2
Delhi,2019-05-19,168.0,23.5,18.9,19.3,13.3,25.0,Secondary/Photochemical,52.0
Delhi,2019-05-20,216.0,25.7,20.3,19.0,13.1,21.8,Traffic,55.1
Delhi,2019-05-21,206.0,23.2,22.0,19.9,12.1,22.7,Traffic,50.6
Delhi,2019-05-22,167.0,26.7,25.7,18.4,10.9,18.3,Traffic,51.3
Delhi,2019-05-23,228.0,25.2,20.8,19.5,12.7,21.8,Traffic,54.4
